Gene Family	D1	D2	D3	D5	P1	P2	P3	P4	P5
UniRef90_S4CTK5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.819000819
UniRef90_S4CUJ4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9723865878
UniRef90_S4CWJ8	0.0	1.1454753723	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_S4CWM0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7152658662
UniRef90_S4CWY9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5425582432
UniRef90_S4CXA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5254860746
UniRef90_S4CYN4	0.0	0.7132667618	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_S4CZK8	0.0	0.0	0.0	0.0	0.2009173194	0.0	0.0	0.0	0.7605144095
UniRef90_S4CZL4	0.0	0.7496251874	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_S4CZL9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3918495298
UniRef90_S4D0A2	0.0	0.0	0.0	0.0	0.198216423	0.0	0.0	0.0	0.0
UniRef90_S4D0H4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5008903725	0.0
UniRef90_S4D0L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0362694301
UniRef90_S4D0M0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.404040404
UniRef90_S4D0R4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0449320794
UniRef90_S4D132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5174506829
UniRef90_S4D180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8271298594
UniRef90_S4D3B5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6051364366
UniRef90_S4D3C7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2180267966
UniRef90_S4D3I9	0.0	0.0	0.0	0.0	0.0786665031	0.0	0.0	0.0	0.0786665031
UniRef90_S4D3J9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0834236186
UniRef90_S4D5B3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6103059581
UniRef90_S4D5M1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9551098376
UniRef90_S4D5S2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5624296963
UniRef90_S4D5Z8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8354218881
UniRef90_S4D6F9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8410428932
UniRef90_S4D6P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.900090009
UniRef90_S4D6W0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.853970965
UniRef90_S4D6Z3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2903225806
UniRef90_S4D720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9970089731
UniRef90_S4D734	0.0	0.4282655246	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_S4D7D5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3642564802
UniRef90_S4D7I3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0626992561
UniRef90_S4D7U2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3753753754
UniRef90_S4D826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7347538575
UniRef90_S4D832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3986013986
UniRef90_S4D930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3280212483
UniRef90_S4D9L4	0.0	0.6056935191	0.0	0.5899705015	0.0	0.0	0.0	0.0	0.6056935191
UniRef90_S4D9T6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6583278473
UniRef90_S4D9V1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7369196758
UniRef90_S4D9W1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5691519636
UniRef90_S4DA08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5847860539
UniRef90_S4DAX6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4260758415
UniRef90_S4DB11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9560229446
UniRef90_S4DBZ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.287001287
UniRef90_S4DCG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4164305949
UniRef90_S4DDH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3831258645
UniRef90_S4DDN6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.002004008
UniRef90_S4DE06	0.0	0.5296610169	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_S4DEB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7272727273
UniRef90_S4DFD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5906674542
UniRef90_S4DFK6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2033694344
UniRef90_S4DFS4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8779631255
UniRef90_S4DFS8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0881392818
UniRef90_S4DHK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8718395815
UniRef90_S4DHM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8873114463
UniRef90_S4DHN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4104372355
UniRef90_S4DIJ5	0.0	1.0905125409	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_S4DJH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5267175573
UniRef90_S4DJU8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7220216606
UniRef90_S4DKB7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0787486516
UniRef90_S4DKC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9661835749
UniRef90_S4DL39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0672358591
UniRef90_S4DL43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5347593583
UniRef90_S4DML5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9120458891
UniRef90_S4DQE5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2330456227
UniRef90_S4DRJ9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0741138561
UniRef90_S4DW01	0.0	0.0	0.0	0.0	0.1230123062	0.0	0.0	0.1230123062	0.1230123062
UniRef90_S4DXL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2515644556
UniRef90_S4E2D0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8621973929
UniRef90_S4E363	0.0	0.4855507187	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_S4E3G4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6583278473
UniRef90_S4E497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4562043796
UniRef90_S4E4F4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7251631617
UniRef90_S4EAH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6694490818
UniRef90_S4ECD7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6020469597
UniRef90_S4ECE0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7764311274
UniRef90_S4EEH8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8688097307
UniRef90_S4EF10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4545454545
UniRef90_S4EH14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9646365422
UniRef90_S4EH97	0.0	0.0	0.0	0.0	0.0	0.693962526	0.0	0.0	0.0
UniRef90_S4EJA5	0.0	0.0	0.0	0.0	0.0	1.5898251192	0.0	0.0	0.0
UniRef90_S4EJV4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8176614881
UniRef90_S4EL32	0.0	0.6075334143	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_S4EVW2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5577244841
UniRef90_S4TQN4	0.0	0.0	0.385653683	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_S4YER9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9009009009	0.0
UniRef90_S4YFU4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6915629322	0.0
UniRef90_S4YG08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0152284264	0.0
UniRef90_S4YGM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0834236186
UniRef90_S4YIJ5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9930486594	0.9930486594
UniRef90_S4YLF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8281573499	0.0
UniRef90_S4YNS0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4706298898
UniRef90_S4YNW2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.354689912	0.0
UniRef90_S4YQQ0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8354218881	0.0
UniRef90_S5MVF9	0.0	0.3200153334	0.0	0.1077935959	0.1608463596	0.1611889075	0.0	0.3207725757	0.1611918613
UniRef90_S5NGS1	0.0	0.0	0.0	0.1538586232	0.1538586232	0.1538586232	0.0	0.1538586232	0.1538586232
UniRef90_S5NGV4	0.0	1.647446458	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_S5TF00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9737098345	0.0
UniRef90_S6EQG5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2330456227
UniRef90_S6ES46	0.0	1.1947431302	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_S6EXS0	0.0	0.0	0.0	0.0	0.8058017728	0.8058017728	0.0	0.8058017728	0.8058017728
UniRef90_S6FE03	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0
UniRef90_S6FRB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3947001395	0.0
UniRef90_S7MBF1	0.0	0.0	0.0	0.0	1.7793594306	0.0	0.0	0.0	0.0
UniRef90_S7MD38	0.0	0.0	0.0	0.0	2.4559184472	0.0	0.0	0.0	0.0
UniRef90_S7MDL6	0.0	0.0	0.0	0.0	1.6181229773	0.0	0.0	0.0	0.0
UniRef90_S7MDY9	0.0	0.0	0.0	0.0	1.1520737327	0.0	0.0	0.0	0.0
UniRef90_S7MEW7	0.0	0.0	0.0	0.0	2.8653295129	0.0	0.0	0.0	0.0
UniRef90_S7MFC2	0.0	0.0	0.0	0.0	1.8841228938	0.0	0.0	0.0	0.0
UniRef90_S7MFS0	0.0	0.0	0.0	0.0	0.7930214116	0.0	0.0	0.0	0.0
UniRef90_S7MFS4	0.0	0.0	0.0	0.0	4.6948356808	0.0	0.0	0.0	0.0
UniRef90_S7MG97	0.0	0.0	0.0	0.0	0.6148346411	0.0	0.0	0.0	0.0
UniRef90_S7MGR3	0.0	0.0	0.0	0.0	0.7608348201	0.0	0.0	0.0	0.0
UniRef90_S7MHA6	0.0	0.0	0.0	0.0	1.5698587127	0.0	0.0	0.0	0.0
UniRef90_S7MHC3	0.0	0.0	0.0	0.0	0.6406149904	0.0	0.0	0.0	0.0
UniRef90_S7MHV6	0.0	0.0	0.0	0.0	1.0131712259	0.0	0.0	0.0	0.0
UniRef90_S7MHW2	0.0	0.0	0.0	0.0	5.3475935829	0.0	0.0	0.0	0.0
UniRef90_S7MHZ5	0.0	0.0	0.0	0.0	2.3640661939	0.0	0.0	0.0	0.0
UniRef90_S7MIA1	0.0	0.0	0.0	0.0	0.073682901	0.0	0.0	0.0	0.0
UniRef90_S7MIL0	0.0	0.0	0.0	0.0	0.8960573477	0.0	0.0	0.0	0.0
UniRef90_S7MIN0	0.0	0.0	0.0	0.0	1.7391304348	0.0	0.0	0.0	0.0
UniRef90_S7MIW4	0.0	0.0	0.0	0.0	3.3898305085	0.0	0.0	0.0	0.0
UniRef90_S7MJ16	0.0	0.0	0.0	0.0	1.0775862069	0.0	0.0	0.0	0.0
UniRef90_S7MJS7	0.0	0.0	0.0	0.0	1.1350737798	0.0	0.0	0.0	0.0
UniRef90_S7MKI1	0.0	0.0	0.0	0.0	3.1948881789	0.0	0.0	0.0	0.0
UniRef90_S7MKN8	0.0	0.0	0.0	0.0	0.9960159363	0.0	0.0	0.0	0.0
UniRef90_S7MKQ7	0.0	0.0	0.0	0.0	0.7716333315	0.0	0.0	0.0	0.0
UniRef90_S7ML82	0.0	0.0	0.0	0.0	0.328407225	0.0	0.0	0.0	0.0
UniRef90_S7MLA2	0.0	0.0	0.0	0.0	2.7777777778	0.0	0.0	0.0	0.0
UniRef90_S7MLD4	0.0	0.0	0.0	0.0	1.0559662091	0.0	0.0	0.0	0.0
UniRef90_S7MLF6	0.0	0.0	0.0	0.0	1.5360983103	0.0	0.0	0.0	0.0
UniRef90_S7MLW3	0.0	0.0	0.0	0.0	1.4882124817	0.0	0.0	0.0	0.0
UniRef90_S7MMM4	0.0	0.0	0.0	0.0	0.6180469716	0.0	0.0	0.0	0.0
UniRef90_S7MN31	0.0	0.0	0.0	0.0	0.3519113816	0.0	0.0	0.0	0.0
UniRef90_S7MN45	0.0	0.0	0.0	0.0	1.0493179433	0.0	0.0	0.0	0.0
UniRef90_S7MNB8	0.0	0.0	0.0	0.0	0.2225850338	0.0	0.0	0.0	0.0
UniRef90_S7MNG8	0.0	0.0	0.0	0.0	3.0120481928	0.0	0.0	0.0	0.0
UniRef90_S7MNT9	0.0	0.0	0.0	0.0	1.0952902519	0.0	0.0	0.0	0.0
UniRef90_S7MPB0	0.0	0.0	0.0	0.0	0.3728560776	0.0	0.0	0.0	0.0
UniRef90_S7MQF8	0.0	0.0	0.0	0.0	0.7337020602	0.0	0.0	0.0	0.0
UniRef90_S7MQL7	0.0	0.0	0.0	0.0	1.5220700152	0.0	0.0	0.0	0.0
UniRef90_S7MRB4	0.0	0.0	0.0	0.0	0.5861664713	0.0	0.0	0.0	0.0
UniRef90_S7MRN8	0.0	0.0	0.0	0.0	1.2919896641	0.0	0.0	0.0	0.0
UniRef90_S7MS09	0.0	0.0	0.0	0.0	1.0275872925	0.0	0.0	0.0	1.0275872925
UniRef90_S7MSN0	0.0	0.0	0.0	0.0	0.3526610577	0.0	0.0	0.0	0.0
UniRef90_S7MSS0	0.0	0.0	0.0	0.0	0.5605381166	0.0	0.0	0.0	0.0
UniRef90_S7MSW6	0.0	0.0	0.0	0.0	1.4947683109	0.0	0.0	0.0	0.0
UniRef90_S7MTI9	0.0	0.0	0.0	0.0	0.4566210046	0.0	0.0	0.0	0.0
UniRef90_S7MU63	0.0	0.0	0.0	0.0	0.9208103131	0.0	0.0	0.0	0.0
UniRef90_S7MUL1	0.0	0.0	0.0	0.0	1.8369254943	0.0	0.0	0.0	0.0
UniRef90_S7MUV8	0.0	0.0	0.0	0.0	3.717472119	0.0	0.0	0.0	0.0
UniRef90_S7MV24	0.0	0.0	0.0	0.0	0.6983250648	0.0	0.0	0.0	0.0
UniRef90_S7MVE2	0.0	0.0	0.0	0.0	5.4347826087	0.0	0.0	0.0	0.0
UniRef90_S7MVK0	0.0	0.0	0.0	0.0	1.3245033113	0.0	0.0	0.0	0.0
UniRef90_S7MVM1	0.0	0.0	0.0	0.0	0.8532423208	0.0	0.0	0.0	0.0
UniRef90_S7MVP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0695447014
UniRef90_S7MW65	0.0	0.0	0.0	0.0	0.7875433677	0.0	0.0	0.0	0.0
UniRef90_S7MWE1	0.0	0.0	0.0	0.0	1.4168950972	0.0	0.0	0.0	0.0
UniRef90_S7MWS5	0.0	0.0	0.0	0.0	1.1780520223	0.0	0.0	0.0	0.0
UniRef90_S7MWX5	0.0	0.0	0.0	0.0	2.2675736961	0.0	0.0	0.0	0.0
UniRef90_S7MWZ3	0.0	0.0	0.0	0.0	1.3679890561	0.0	0.0	0.0	0.0
UniRef90_S7MXE4	0.0	0.0	0.0	0.0	1.1248593926	0.0	0.0	0.0	0.0
UniRef90_S7MXM6	0.0	0.0	0.0	0.0	3.7037037037	0.0	0.0	0.0	0.0
UniRef90_S7MXU5	0.0	0.0	0.0	0.0	0.7795681394	0.0	0.0	0.0	0.0
UniRef90_S7MXZ0	0.0	0.0	0.0	0.0	0.214577372	0.0	0.0	0.0	0.0
UniRef90_S7MYG7	0.0	0.0	0.0	0.0	0.6973500697	0.0	0.0	0.0	0.0
UniRef90_S7MYL8	0.0	0.0	0.0	0.0	1.733102253	0.0	0.0	0.0	0.0
UniRef90_S7MZ77	0.0	0.0	0.0	0.0	4.9019607843	0.0	0.0	0.0	0.0
UniRef90_S7MZF4	0.0	0.0	0.0	0.0	7.9365079365	0.0	0.0	0.0	0.0
UniRef90_S7N068	0.0	0.0	0.0	0.0	2.0202020202	0.0	0.0	0.0	0.0
UniRef90_S7N097	0.0	0.0	0.0	0.0	1.2706480305	0.0	0.0	0.0	0.0
UniRef90_S7N0N9	0.0	0.0	0.0	0.0	0.6006006006	0.0	0.0	0.0	0.0
UniRef90_S7N0U9	0.0	0.0	0.0	0.0	6.0606060606	0.0	0.0	0.0	0.0
UniRef90_S7N126	0.0	0.0	0.0	0.0	3.0864197531	0.0	0.0	0.0	3.3783783784
UniRef90_S7N1F3	0.0	0.0	0.0	0.0	0.5552448027	0.0	0.0	0.0	0.0
UniRef90_S7N1I0	0.0	0.0	0.0	0.0	0.1872978787	0.0	0.0	0.0	0.0
UniRef90_S7N1J0	0.0	0.0	0.0	0.0	0.3078817734	0.0	0.0	0.0	0.0
UniRef90_S7N1Q0	0.0	0.0	0.0	0.0	0.3606202669	0.0	0.0	0.0	0.0
UniRef90_S7N1X0	0.0	0.0	0.0	0.0	1.6806722689	0.0	0.0	0.0	0.0
UniRef90_S7N216	0.0	0.0	0.0	0.0	0.4533091568	0.0	0.0	0.0	0.0
UniRef90_S7N2S2	0.0	0.0	0.0	0.0	1.0486309034	0.0	0.0	0.0	0.0
UniRef90_S7N2T1	0.0	0.0	0.0	0.0	1.7694929677	0.0	0.0	0.0	0.0
UniRef90_S7N2V0	0.0	0.0	0.0	0.0	0.6050977225	0.0	0.0	0.0	0.0
UniRef90_S7N2W8	0.0	0.0	0.0	0.0	3.8461538462	0.0	0.0	0.0	0.0
UniRef90_S7N452	0.0	0.0	0.0	0.0	2.0455551489	0.0	0.0	0.0	0.0
UniRef90_S7N4I0	0.0	0.0	0.0	0.0	1.2285012285	0.0	0.0	0.0	0.0
UniRef90_S7N4Q6	0.0	0.0	0.0	0.0	0.6968641115	0.0	0.0	0.0	0.0
UniRef90_S7N501	0.0	0.0	0.0	0.0	0.1698096191	0.0	0.0	0.0	0.0
UniRef90_S7N5C0	0.0	0.0	0.0	0.0	0.2558142632	0.0	0.0	0.0	0.0
UniRef90_S7N6L2	0.0	0.0	0.0	0.0	4.048582996	0.0	0.0	0.0	0.0
UniRef90_S7N6L5	0.0	0.0	0.0	0.0	0.3643497514	0.0	0.0	0.0	0.0
UniRef90_S7N7B6	0.0	0.0	0.0	0.0	2.994011976	0.0	0.0	0.0	0.0
UniRef90_S7N7E2	0.0	0.0	0.0	0.0	1.6011711179	0.0	0.0	0.0	0.0
UniRef90_S7N7F1	0.0	0.0	0.0	0.0	1.1641443539	0.0	0.0	0.0	0.0
UniRef90_S7N7K9	0.0	0.0	0.0	0.0	5.3475935829	0.0	0.0	0.0	0.0
UniRef90_S7N7T7	0.0	0.0	0.0	0.0	3.6231884058	0.0	0.0	0.0	0.0
UniRef90_S7N8K4	0.0	0.0	0.0	0.0	1.2239902081	0.0	0.0	0.0	0.0
UniRef90_S7N942	0.0	0.0	0.0	0.0	4.5871559633	0.0	0.0	0.0	0.0
UniRef90_S7NA54	0.0	0.0	0.0	0.0	3.1746031746	0.0	0.0	0.0	0.0
UniRef90_S7NAD4	0.0	0.0	0.0	0.0	4.9751243781	0.0	0.0	0.0	0.0
UniRef90_S7NAN1	0.0	0.0	0.0	0.0	1.2393322282	0.0	0.0	0.0	0.0
UniRef90_S7NAY2	0.0	0.0	0.0	0.0	1.9569471624	0.0	0.0	0.0	1.9569471624
UniRef90_S7NB41	0.0	0.0	0.0	0.0	0.1868481912	0.0	0.0	0.0	0.0
UniRef90_S7NBB8	0.0	0.0	0.0	0.0	3.6900369004	0.0	0.0	0.0	0.0
UniRef90_S7NBI9	0.0	0.0	0.0	0.0	1.0152284264	0.0	0.0	0.0	0.0
UniRef90_S7NBJ5	0.0	0.0	0.0	0.0	2.9585798817	0.0	0.0	0.0	0.0
UniRef90_S7NBN2	0.0	0.0	0.0	0.0	0.2788622421	0.0	0.0	0.0	0.2788622421
UniRef90_S7NBR9	0.0	0.0	0.0	0.0	6.2111801242	0.0	0.0	0.0	0.0
UniRef90_S7NCI7	0.0	0.0	0.0	0.0	2.1786492375	0.0	0.0	0.0	0.0
UniRef90_S7NCX0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0422535211
UniRef90_S7NCY7	0.0	0.0	0.0	0.0	0.8130081301	0.0	0.0	0.0	0.0
UniRef90_S7NDW5	0.0	0.0	0.0	0.0	6.2893081761	0.0	0.0	0.0	0.0
UniRef90_S7NE63	0.0	0.0	0.0	0.0	0.417710944	0.0	0.0	0.0	0.0
UniRef90_S7NEL1	0.0	0.0	0.0	0.0	0.6242257723	0.0	0.0	0.0	0.0
UniRef90_S7NEN9	0.0	0.0	0.0	0.0	0.6548788474	0.0	0.0	0.0	0.6548788474
UniRef90_S7NEQ5	0.0	0.0	0.0	0.0	0.5265929437	0.0	0.0	0.0	0.0
UniRef90_S7NER0	0.0	0.0	0.0	0.0	0.5324813632	0.0	0.0	0.0	0.5324813632
UniRef90_S7NF53	0.0	0.0	0.0	0.0	0.7973244459	0.0	0.0	0.0	0.0
UniRef90_S7NF63	0.0	0.0	0.0	0.0	2.9498525074	0.0	0.0	0.0	0.0
UniRef90_S7NFC0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3357185552
UniRef90_S7NFP2	0.0	0.0	0.0	0.0	2.0804075377	0.0	0.0	0.0	0.0
UniRef90_S7NGR4	0.0	0.0	0.0	0.0	1.4619883041	0.0	1.4619883041	0.0	1.4619883041
UniRef90_S7NH25	0.0	0.0	0.0	0.0	2.0080321285	0.0	0.0	0.0	0.0
UniRef90_S7NHF1	0.0	0.0	0.0	0.0	1.3054830287	0.0	0.0	0.0	0.0
UniRef90_S7NHI6	0.0	0.0	0.0	0.0	0.777000777	0.0	0.0	0.0	0.0
UniRef90_S7NHM0	0.0	0.0	0.0	0.0	4.854368932	0.0	0.0	0.0	0.0
UniRef90_S7NHN3	0.0	0.0	0.0	0.0	0.9821053795	0.0	0.0	0.0	0.0
UniRef90_S7NHN4	0.0	0.0	0.0	0.0	0.8873114463	0.0	0.0	0.0	0.0
UniRef90_S7NHQ6	0.0	0.0	0.0	0.0	0.8309821442	0.0	0.0	0.0	0.0
UniRef90_S7NHS3	0.0	0.0	0.0	0.0	0.5356186395	0.0	0.0	0.0	0.0
UniRef90_S7NHS6	0.0	0.0	0.0	0.0	0.425170068	0.0	0.0	0.0	0.38925652
UniRef90_S7NJ33	0.0	0.0	0.0	0.0	0.6530698602	0.0	0.0	0.0	0.6530698602
UniRef90_S7NJC0	0.0	0.0	0.0	0.0	1.4124293785	0.0	0.0	0.0	0.0
UniRef90_S7NJZ9	0.0	0.0	0.0	0.0	5.4644808743	0.0	0.0	0.0	0.0
UniRef90_S7NK71	0.0	0.0	0.0	0.0	0.8976660682	0.0	0.0	0.0	0.0
UniRef90_S7NKX5	0.0	0.0	0.0	0.0	0.7625502767	0.0	0.0	0.0	0.0
UniRef90_S7NKY6	0.0	0.0	0.0	0.0	1.2597204628	0.0	0.0	0.0	0.0
UniRef90_S7NL68	0.0	0.0	0.0	0.0	1.3245033113	0.0	0.0	0.0	0.0
UniRef90_S7NLE4	0.0	0.0	0.0	0.0	2.427184466	0.0	0.0	0.0	0.0
UniRef90_S7NLW5	0.0	0.0	0.0	0.0	1.7123287671	0.0	0.0	0.0	0.0
UniRef90_S7NM80	0.0	0.0	0.0	0.0	4.5871559633	0.0	0.0	0.0	0.0
UniRef90_S7NMI8	0.0	0.0	0.0	0.0	1.1560693642	0.0	0.0	0.0	0.0
UniRef90_S7NMJ2	0.0	0.0	0.0	0.0	0.5896226415	0.0	0.0	0.0	0.0
UniRef90_S7NMQ2	0.0	0.0	0.0	0.0	4.7393364929	0.0	0.0	0.0	0.0
UniRef90_S7NNP6	0.0	0.0	0.0	0.0	0.9746588694	0.0	0.0	0.0	0.0
UniRef90_S7NNW1	0.0	0.0	0.0	0.0	0.8099639442	0.0	0.0	0.0	0.0
UniRef90_S7NNW2	0.0	0.0	0.0	0.0	2.6455026455	0.0	0.0	0.0	0.0
UniRef90_S7NPC7	0.0	0.0	0.0	0.0	4.9751243781	0.0	0.0	0.0	0.0
UniRef90_S7NPN8	0.0	0.0	0.0	0.0	0.7633587786	0.0	0.0	0.0	0.0
UniRef90_S7NQG7	0.0	0.0	0.0	0.0	1.3002750774	0.0	0.0	0.0	0.0
UniRef90_S7NQT5	0.0	0.0	0.0	0.0	0.7927152267	0.0	0.0	0.0	0.0
UniRef90_S7NRI0	0.0	0.0	0.0	0.0	0.5767012687	0.0	0.0	0.0	0.0
UniRef90_S7NSA8	0.0	0.0	0.0	0.0	4.347826087	0.0	0.0	0.0	0.0
UniRef90_S7NSB4	0.0	0.0	0.0	0.0	0.8848367859	0.0	0.0	0.0	0.0
UniRef90_S7NSD4	0.0	0.0	0.0	0.0	2.4330900243	0.0	0.0	0.0	0.0
UniRef90_S7NSD5	0.0	0.0	0.0	0.0	0.9671179884	0.0	0.0	0.0	0.0
UniRef90_S7NSM2	0.0	0.0	0.0	0.0	0.6631299735	0.0	0.0	0.0	0.6631299735
UniRef90_S7NTY6	0.0	0.0	0.0	0.0	1.5220700152	0.0	0.0	0.0	0.0
UniRef90_S7NTZ7	0.0	0.0	0.0	0.0	0.1991184304	0.0	0.0	0.0	0.0
UniRef90_S7NU59	0.0	0.0	0.0	0.0	1.8214936248	0.0	0.0	0.0	0.0
UniRef90_S7NUD2	0.0	0.0	0.0	0.0	2.3148148148	0.0	0.0	0.0	0.0
UniRef90_S7NUF4	0.0	0.0	0.0	0.0	5.6497175141	0.0	0.0	0.0	0.0
UniRef90_S7NYB2	0.0	0.0	0.0	0.0	1.6313213703	0.0	0.0	0.0	0.0
UniRef90_S7NZ56	0.0	0.0	0.0	0.0	0.7163323782	0.0	0.0	0.0	0.0
UniRef90_S7NZ72	0.0	0.0	0.0	0.0	1.8348623853	0.0	0.0	0.0	0.0
UniRef90_S7P102	0.0	0.0	0.0	0.0	1.6583747927	0.0	0.0	0.0	0.0
UniRef90_S7P1P5	0.0	0.0	0.0	0.0	1.6143287928	0.0	0.0	0.0	0.0
